distribution_id,distribution_date,location_id,beneficiary_id,item_category,quantity,est_value_usd
3268,2025-05-14,4,1828,Pulses (kg),1.9,7.39
3269,2024-09-19,5,717,Rice (kg),8.0,28.25
3270,2024-10-15,2,203,Rice (kg),0.8,3.36
3271,2025-05-18,2,1200,Pulses (kg),19.4,88.93
3272,2025-06-01,5,683,Pulses (kg),2.6,9.55
3273,2025-01-12,1,1169,Medicine Pack,8.0,48.07
3274,2024-11-16,4,742,Flour (kg),8.6,45.79
3275,2025-06-09,5,790,Water (L),4.6,28.51
3276,2025-04-10,6,966,Pulses (kg),6.4,25.16
3277,2025-01-03,2,457,Water (L),8.5,56.92
3278,2025-08-22,5,377,Water (L),8.6,42.69
3279,2024-12-22,2,1896,Water (L),3.4,10.27
3280,2025-02-23,5,183,Cooking Oil (L),11.5,63.7
3281,2025-08-05,5,1010,Rice (kg),9.5,62.68
3282,2024-11-09,4,1687,Cooking Oil (L),1.3,4.32
3283,2025-05-06,1,1200,Water (L),15.6,70.33
3284,2024-10-14,2,1243,Flour (kg),2.6,8.61
3285,2024-10-25,5,1837,Pulses (kg),1.7,5.24
3286,2025-01-11,6,1909,Rice (kg),22.2,137.16
3287,2024-10-07,1,697,Flour (kg),2.9,19.55
3288,2025-05-20,5,769,Pulses (kg),8.8,32.29
3289,2025-03-26,5,125,Medicine Pack,2.0,12.92
3290,2025-06-09,6,1239,Hygiene Kit,10.0,35.96
3291,2024-11-08,1,621,Hygiene Kit,6.0,33.25
3292,2025-08-06,2,60,Flour (kg),10.9,54.94
3293,2025-03-02,2,1093,Medicine Pack,2.0,7.86
3294,2025-08-17,3,1995,Rice (kg),6.3,35.95
3295,2024-11-13,3,125,Flour (kg),23.6,161.77
3296,2025-04-04,3,901,Hygiene Kit,4.0,12.45
3297,2025-03-28,3,1781,Pulses (kg),5.5,21.77
3298,2025-02-01,1,978,Rice (kg),9.2,48.04
3299,2025-05-08,6,924,Cooking Oil (L),1.2,7.04
3300,2025-06-15,2,1212,Rice (kg),5.0,24.14
3301,2025-02-04,3,642,Flour (kg),7.7,48.87
3302,2025-08-22,6,1765,Rice (kg),9.8,59.63
3303,2025-08-05,4,1755,Flour (kg),1.3,7.67
3304,2024-10-12,2,1582,Water (L),1.8,5.67
3305,2024-12-10,2,870,Flour (kg),15.9,92.24
3306,2025-04-21,5,804,Pulses (kg),11.1,40.76
3307,2024-10-06,6,1101,Flour (kg),4.7,25.74
3308,2025-06-12,4,335,Water (L),1.3,7.85
3309,2024-12-20,4,821,Rice (kg),5.9,25.64
3310,2025-02-10,2,1497,Cooking Oil (L),12.6,75.86
3311,2025-01-17,4,319,Pulses (kg),4.9,20.92
3312,2025-07-15,1,1278,Rice (kg),6.0,40.56
3313,2024-10-24,5,1592,Pulses (kg),3.3,11.05
3314,2024-12-06,5,1175,Cooking Oil (L),10.6,41.97
3315,2025-07-28,4,1592,Rice (kg),1.8,7.51
3316,2025-02-17,4,237,Rice (kg),8.7,53.32
3317,2025-06-03,2,1809,Rice (kg),3.2,12.56
3318,2024-12-21,4,1711,Cooking Oil (L),11.8,49.24
3319,2025-01-18,6,562,Flour (kg),3.3,20.95
3320,2025-05-19,6,1533,Hygiene Kit,21.0,131.35
3321,2025-03-13,1,1687,Hygiene Kit,2.0,10.82
3322,2025-01-15,3,1710,Flour (kg),6.8,22.11
3323,2025-02-06,2,1309,Medicine Pack,12.0,76.34
3324,2025-03-06,3,1238,Cooking Oil (L),3.4,20.03
3325,2025-07-31,3,1181,Flour (kg),5.5,34.71
3326,2024-10-28,6,512,Rice (kg),8.4,43.91
3327,2025-02-06,5,1623,Water (L),4.0,18.15
3328,2024-11-15,6,125,Flour (kg),3.2,21.73
3329,2024-12-01,6,213,Pulses (kg),9.9,58.56
3330,2025-03-10,2,1283,Hygiene Kit,4.0,19.38
3331,2025-07-31,6,1782,Rice (kg),1.3,8.21
3332,2025-07-31,6,1601,Cooking Oil (L),8.2,36.23
3333,2025-07-23,6,1047,Medicine Pack,10.0,37.45
3334,2024-12-26,6,580,Pulses (kg),4.3,21.7
3335,2025-03-18,2,16,Medicine Pack,3.0,10.03
3336,2024-10-17,3,340,Flour (kg),11.6,35.57
3337,2025-08-07,3,372,Hygiene Kit,7.0,47.78
3338,2025-02-10,5,1223,Pulses (kg),4.8,18.85
3339,2024-11-09,4,194,Water (L),10.4,64.83
3340,2025-03-27,5,1443,Flour (kg),2.6,10.97
3341,2025-04-24,4,442,Medicine Pack,5.0,23.86
3342,2025-06-20,3,318,Water (L),14.1,91.91
3343,2025-08-15,2,1329,Hygiene Kit,4.0,24.37
3344,2025-06-15,3,1257,Water (L),7.9,54.89
3345,2024-09-26,1,219,Rice (kg),2.4,15.19
3346,2025-03-16,1,630,Medicine Pack,2.0,7.34
3347,2025-04-10,4,1737,Flour (kg),1.1,7.18
3348,2025-07-31,2,1061,Cooking Oil (L),10.5,37.69
3349,2025-08-24,1,883,Medicine Pack,16.0,91.8
3350,2025-01-23,2,1877,Flour (kg),5.9,36.27
3351,2025-04-16,2,563,Rice (kg),8.0,28.04
3352,2025-04-29,1,1738,Rice (kg),9.0,46.27
3353,2025-01-21,2,612,Hygiene Kit,4.0,15.79
3354,2025-07-27,1,781,Pulses (kg),18.9,123.77
3355,2025-06-22,6,1363,Flour (kg),3.2,19.76
3356,2025-06-27,5,1758,Rice (kg),3.6,14.07
3357,2025-04-07,5,1017,Pulses (kg),8.1,38.54
3358,2024-12-17,3,568,Rice (kg),10.5,34.88
3359,2024-12-29,6,190,Flour (kg),0.7,3.22
3360,2025-08-06,4,20,Hygiene Kit,4.0,15.22
3361,2025-02-21,1,1242,Cooking Oil (L),3.4,19.42
3362,2025-05-10,3,644,Cooking Oil (L),0.5,3.36
3363,2024-10-09,1,105,Rice (kg),14.3,51.29
3364,2025-05-04,5,770,Flour (kg),0.6,3.55
3365,2024-11-22,5,60,Cooking Oil (L),6.8,43.52
3366,2025-06-10,2,888,Water (L),2.5,7.79
3367,2025-05-07,6,1754,Water (L),4.7,18.39
3368,2025-02-24,5,262,Water (L),5.3,22.23
3369,2025-03-27,2,1955,Medicine Pack,22.0,94.73
3370,2025-07-06,4,209,Rice (kg),3.9,20.69
3371,2024-11-01,4,1305,Medicine Pack,6.0,24.48
3372,2024-10-07,6,1550,Flour (kg),6.2,18.97
3373,2025-01-26,1,499,Water (L),10.3,36.64
3374,2024-11-14,1,1297,Cooking Oil (L),0.5,2.34
3375,2024-12-23,3,31,Medicine Pack,13.0,60.05
3376,2025-02-26,1,1593,Pulses (kg),18.5,127.6
3377,2024-12-22,2,251,Flour (kg),7.4,39.28
3378,2025-03-28,4,1054,Pulses (kg),5.6,34.98
3379,2025-02-05,5,581,Flour (kg),8.7,46.36
3380,2025-02-03,1,87,Medicine Pack,16.0,70.35
3381,2025-06-09,2,140,Rice (kg),2.4,14.64
3382,2025-05-03,1,1348,Rice (kg),4.8,29.92
3383,2024-11-12,6,447,Pulses (kg),15.3,46.07
3384,2025-04-14,5,133,Pulses (kg),2.1,10.69
3385,2025-04-02,5,935,Pulses (kg),7.8,54.48
3386,2024-10-09,1,1540,Water (L),8.4,48.17
3387,2025-04-09,3,731,Flour (kg),4.0,27.37
3388,2025-03-13,6,1507,Water (L),6.5,20.22
3389,2025-01-13,1,948,Pulses (kg),3.3,10.82
3390,2024-11-25,1,15,Water (L),7.7,23.71
3391,2025-06-10,3,1392,Medicine Pack,8.0,31.06
3392,2024-12-28,4,225,Medicine Pack,3.0,15.06
3393,2025-07-25,6,1854,Rice (kg),4.1,13.2
3394,2025-05-01,6,1938,Rice (kg),1.2,7.24
3395,2024-09-17,5,1588,Flour (kg),3.5,15.7
3396,2025-07-19,2,1146,Flour (kg),3.2,21.82
3397,2025-06-24,5,1217,Pulses (kg),2.8,14.33
3398,2025-03-27,2,1092,Hygiene Kit,1.0,5.34
3399,2025-04-21,3,740,Flour (kg),10.2,40.38
3400,2025-01-15,4,22,Rice (kg),4.2,23.12
3401,2025-05-08,4,1218,Pulses (kg),5.3,22.67
3402,2024-12-03,5,473,Rice (kg),3.3,17.93
3403,2024-11-16,3,550,Flour (kg),6.4,30.81
3404,2025-04-12,5,429,Cooking Oil (L),5.3,18.19
3405,2025-05-24,6,1137,Rice (kg),5.7,28.93
3406,2024-12-16,2,466,Cooking Oil (L),12.4,79.08
3407,2025-04-27,2,1407,Medicine Pack,6.0,35.65
3408,2025-05-07,6,299,Medicine Pack,5.0,21.78
3409,2025-02-02,6,780,Flour (kg),6.0,23.68
3410,2025-07-19,4,440,Flour (kg),2.1,10.75
3411,2025-08-21,6,342,Pulses (kg),14.9,57.94
3412,2024-11-06,2,872,Medicine Pack,3.0,11.6
3413,2024-10-29,6,424,Water (L),4.0,26.57
3414,2024-12-08,2,917,Rice (kg),6.0,18.09
3415,2025-08-20,5,559,Medicine Pack,17.0,67.01
3416,2025-05-17,1,35,Pulses (kg),4.1,13.31
3417,2025-01-25,4,672,Cooking Oil (L),4.6,28.27
3418,2025-08-27,5,1468,Pulses (kg),3.2,9.83
3419,2025-02-27,5,27,Flour (kg),5.8,27.1
3420,2025-05-13,2,805,Flour (kg),11.9,76.9
3421,2024-10-11,5,130,Rice (kg),6.5,43.27
3422,2025-03-25,1,522,Cooking Oil (L),4.3,21.62
3423,2025-03-15,6,1404,Hygiene Kit,1.0,4.65
3424,2025-05-07,5,993,Flour (kg),9.1,59.64
3425,2024-12-01,5,133,Medicine Pack,2.0,9.74
3426,2025-03-05,3,1072,Rice (kg),3.0,16.89
3427,2025-05-25,3,260,Medicine Pack,5.0,30.17
3428,2025-07-05,5,1528,Cooking Oil (L),7.8,41.94
3429,2024-12-24,4,1143,Cooking Oil (L),8.9,61.51
3430,2025-08-27,3,719,Medicine Pack,4.0,14.54
3431,2025-03-03,3,230,Cooking Oil (L),9.5,47.79
3432,2025-07-28,2,1273,Rice (kg),4.5,14.64
3433,2025-07-21,3,1583,Hygiene Kit,15.0,95.47
3434,2025-03-13,2,879,Hygiene Kit,4.0,20.94
3435,2025-05-30,4,488,Cooking Oil (L),1.2,7.71
3436,2025-02-25,4,1757,Water (L),13.1,65.75
3437,2024-09-18,4,161,Rice (kg),5.5,36.97
3438,2025-01-09,3,1287,Pulses (kg),8.8,59.65
3439,2025-03-19,4,1237,Medicine Pack,2.0,11.54
3440,2024-12-08,4,314,Hygiene Kit,1.0,5.79
3441,2025-06-11,3,1054,Rice (kg),6.0,29.31
3442,2024-09-19,2,1300,Water (L),4.7,29.18
3443,2024-12-08,5,1614,Cooking Oil (L),5.0,26.26
3444,2025-01-22,6,1376,Pulses (kg),3.9,24.17
3445,2025-05-17,4,1143,Rice (kg),9.7,51.06
3446,2025-07-06,6,996,Rice (kg),10.2,65.77
3447,2024-10-30,1,1954,Cooking Oil (L),3.7,24.64
3448,2025-04-01,3,1228,Water (L),9.2,47.04
3449,2024-11-04,6,1216,Hygiene Kit,1.0,3.71
3450,2025-08-01,6,257,Medicine Pack,20.0,116.53
3451,2025-04-07,6,1065,Cooking Oil (L),3.4,11.46
3452,2025-02-23,2,1280,Rice (kg),9.5,36.49
3453,2025-06-13,2,1183,Medicine Pack,2.0,10.49
3454,2024-10-24,1,1193,Water (L),3.9,15.17
3455,2025-01-31,6,1089,Cooking Oil (L),3.9,17.42
3456,2025-01-29,2,1404,Flour (kg),11.4,67.73
3457,2025-02-11,2,807,Pulses (kg),12.2,78.29
3458,2025-02-07,5,188,Rice (kg),9.6,62.27
3459,2025-03-10,2,208,Hygiene Kit,8.0,35.29
3460,2024-11-17,6,1302,Cooking Oil (L),7.7,46.36
3461,2024-11-29,3,1355,Flour (kg),3.3,22.91
3462,2025-04-20,3,1659,Rice (kg),7.5,27.61
3463,2024-10-04,3,1696,Cooking Oil (L),3.1,13.12
3464,2025-07-15,5,1136,Medicine Pack,8.0,39.17
3465,2025-04-14,5,327,Rice (kg),5.8,35.6
3466,2025-06-15,2,419,Flour (kg),15.1,78.34
3467,2024-12-25,2,578,Flour (kg),3.0,20.07
3468,2025-05-17,3,137,Pulses (kg),3.0,15.16
3469,2025-02-01,3,1048,Water (L),13.1,62.06
3470,2024-09-18,6,530,Rice (kg),6.7,34.35
3471,2025-03-13,4,702,Pulses (kg),4.0,14.86
3472,2025-07-20,6,413,Flour (kg),3.5,23.84
3473,2025-06-06,2,1995,Rice (kg),6.3,41.35
3474,2025-07-01,3,1902,Pulses (kg),10.2,53.02
3475,2025-03-12,3,1769,Pulses (kg),16.6,92.04
3476,2025-08-05,4,1466,Pulses (kg),20.7,104.27
3477,2025-02-04,2,1348,Pulses (kg),4.8,16.74
3478,2025-07-14,5,977,Rice (kg),30.0,170.74
3479,2025-04-20,4,939,Medicine Pack,11.0,47.45
3480,2024-09-30,3,1956,Medicine Pack,3.0,20.71
3481,2025-04-09,2,1884,Rice (kg),6.2,28.34
3482,2024-09-30,2,677,Flour (kg),7.9,28.51
3483,2025-08-31,5,1738,Pulses (kg),8.9,45.55
3484,2024-09-17,6,1227,Flour (kg),2.5,9.2
3485,2025-01-07,1,759,Cooking Oil (L),8.4,26.1
3486,2024-12-10,3,63,Flour (kg),14.7,53.78
3487,2025-08-21,1,1876,Rice (kg),2.6,11.97
3488,2025-07-02,1,951,Cooking Oil (L),6.9,45.62
3489,2025-03-19,2,833,Water (L),29.6,127.02
3490,2025-04-15,2,1061,Water (L),1.9,11.76
3491,2024-10-02,6,1259,Water (L),6.4,19.4
3492,2025-06-24,2,274,Flour (kg),2.3,9.9
3493,2025-02-04,5,1583,Flour (kg),1.4,7.23
3494,2025-08-12,5,1506,Water (L),8.8,55.63
3495,2025-02-05,4,73,Flour (kg),1.7,9.86
3496,2025-08-27,1,199,Medicine Pack,7.0,41.98
3497,2025-02-01,4,469,Medicine Pack,9.0,62.17
3498,2024-11-08,4,393,Hygiene Kit,12.0,61.87
3499,2025-03-18,5,329,Water (L),3.3,10.3
3500,2025-03-19,4,985,Hygiene Kit,6.0,19.52
